,PassengerId,Survived,Pclass,Sex-Male,Age,SibSp,Parch,Fare,Cabin-A,Cabin-B,Cabin-C,Cabin-D,Cabin-E,Cabin-F,Cabin-G,Cabin_Count,Embarked-C,Embarked-Q,Embarked-S
666,667,0,2,1,25.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
667,668,0,3,1,29.69911764705882,0,0,7.775,0,0,0,0,0,0,0,0,0,0,1
668,669,0,3,1,43.0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,1
669,670,1,1,0,29.69911764705882,1,0,52.0,0,0,1,0,0,0,0,0,0,0,1
670,671,1,2,0,40.0,1,1,39.0,0,0,0,0,0,0,0,0,0,0,1
671,672,0,1,1,31.0,1,0,52.0,0,1,0,0,0,0,0,0,0,0,1
672,673,0,2,1,70.0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,1
673,674,1,2,1,31.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
674,675,0,2,1,29.69911764705882,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
675,676,0,3,1,18.0,0,0,7.775,0,0,0,0,0,0,0,0,0,0,1
676,677,0,3,1,24.5,0,0,8.05,0,0,0,0,0,0,0,0,0,0,1
677,678,1,3,0,18.0,0,0,9.8417,0,0,0,0,0,0,0,0,0,0,1
678,679,0,3,0,43.0,1,6,46.9,0,0,0,0,0,0,0,0,0,0,1
679,680,1,1,1,36.0,0,1,512.3292,0,1,0,0,0,0,0,2,1,0,0
680,681,0,3,0,29.69911764705882,0,0,8.1375,0,0,0,0,0,0,0,0,0,1,0
681,682,1,1,1,27.0,0,0,76.7292,0,0,0,1,0,0,0,0,1,0,0
682,683,0,3,1,20.0,0,0,9.225,0,0,0,0,0,0,0,0,0,0,1
683,684,0,3,1,14.0,5,2,46.9,0,0,0,0,0,0,0,0,0,0,1
684,685,0,2,1,60.0,1,1,39.0,0,0,0,0,0,0,0,0,0,0,1
685,686,0,2,1,25.0,1,2,41.5792,0,0,0,0,0,0,0,0,1,0,0
686,687,0,3,1,14.0,4,1,39.6875,0,0,0,0,0,0,0,0,0,0,1
687,688,0,3,1,19.0,0,0,10.1708,0,0,0,0,0,0,0,0,0,0,1
688,689,0,3,1,18.0,0,0,7.7958,0,0,0,0,0,0,0,0,0,0,1
689,690,1,1,0,15.0,0,1,211.3375,0,1,0,0,0,0,0,0,0,0,1
690,691,1,1,1,31.0,1,0,57.0,0,1,0,0,0,0,0,0,0,0,1
691,692,1,3,0,4.0,0,1,13.4167,0,0,0,0,0,0,0,0,1,0,0
692,693,1,3,1,29.69911764705882,0,0,56.4958,0,0,0,0,0,0,0,0,0,0,1
693,694,0,3,1,25.0,0,0,7.225,0,0,0,0,0,0,0,0,1,0,0
694,695,0,1,1,60.0,0,0,26.55,0,0,0,0,0,0,0,0,0,0,1
695,696,0,2,1,52.0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,1
696,697,0,3,1,44.0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,1
697,698,1,3,0,29.69911764705882,0,0,7.7333,0,0,0,0,0,0,0,0,0,1,0
698,699,0,1,1,49.0,1,1,110.8833,0,0,1,0,0,0,0,0,1,0,0
699,700,0,3,1,42.0,0,0,7.65,0,0,0,0,0,1,1,1,0,0,1
700,701,1,1,0,18.0,1,0,227.525,0,0,1,0,0,0,0,1,1,0,0
701,702,1,1,1,35.0,0,0,26.2875,0,0,0,0,1,0,0,0,0,0,1
702,703,0,3,0,18.0,0,1,14.4542,0,0,0,0,0,0,0,0,1,0,0
703,704,0,3,1,25.0,0,0,7.7417,0,0,0,0,0,0,0,0,0,1,0
704,705,0,3,1,26.0,1,0,7.8542,0,0,0,0,0,0,0,0,0,0,1
705,706,0,2,1,39.0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1
706,707,1,2,0,45.0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,1
707,708,1,1,1,42.0,0,0,26.2875,0,0,0,0,1,0,0,0,0,0,1
708,709,1,1,0,22.0,0,0,151.55,0,0,0,0,0,0,0,0,0,0,1
709,710,1,3,1,29.69911764705882,1,1,15.2458,0,0,0,0,0,0,0,0,1,0,0
710,711,1,1,0,24.0,0,0,49.5042,0,0,1,0,0,0,0,0,1,0,0
711,712,0,1,1,29.69911764705882,0,0,26.55,0,0,1,0,0,0,0,0,0,0,1
712,713,1,1,1,48.0,1,0,52.0,0,0,1,0,0,0,0,0,0,0,1
713,714,0,3,1,29.0,0,0,9.4833,0,0,0,0,0,0,0,0,0,0,1
714,715,0,2,1,52.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
715,716,0,3,1,19.0,0,0,7.65,0,0,0,0,0,1,1,1,0,0,1
716,717,1,1,0,38.0,0,0,227.525,0,0,1,0,0,0,0,0,1,0,0
717,718,1,2,0,27.0,0,0,10.5,0,0,0,0,1,0,0,0,0,0,1
718,719,0,3,1,29.69911764705882,0,0,15.5,0,0,0,0,0,0,0,0,0,1,0
719,720,0,3,1,33.0,0,0,7.775,0,0,0,0,0,0,0,0,0,0,1
720,721,1,2,0,6.0,0,1,33.0,0,0,0,0,0,0,0,0,0,0,1
721,722,0,3,1,17.0,1,0,7.0542,0,0,0,0,0,0,0,0,0,0,1
722,723,0,2,1,34.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
723,724,0,2,1,50.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
724,725,1,1,1,27.0,1,0,53.1,0,0,0,0,1,0,0,0,0,0,1
725,726,0,3,1,20.0,0,0,8.6625,0,0,0,0,0,0,0,0,0,0,1
726,727,1,2,0,30.0,3,0,21.0,0,0,0,0,0,0,0,0,0,0,1
727,728,1,3,0,29.69911764705882,0,0,7.7375,0,0,0,0,0,0,0,0,0,1,0
728,729,0,2,1,25.0,1,0,26.0,0,0,0,0,0,0,0,0,0,0,1
729,730,0,3,0,25.0,1,0,7.925,0,0,0,0,0,0,0,0,0,0,1
730,731,1,1,0,29.0,0,0,211.3375,0,1,0,0,0,0,0,0,0,0,1
731,732,0,3,1,11.0,0,0,18.7875,0,0,0,0,0,0,0,0,1,0,0
732,733,0,2,1,29.69911764705882,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
733,734,0,2,1,23.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
734,735,0,2,1,23.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
735,736,0,3,1,28.5,0,0,16.1,0,0,0,0,0,0,0,0,0,0,1
736,737,0,3,0,48.0,1,3,34.375,0,0,0,0,0,0,0,0,0,0,1
737,738,1,1,1,35.0,0,0,512.3292,0,1,0,0,0,0,0,0,1,0,0
738,739,0,3,1,29.69911764705882,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,1
739,740,0,3,1,29.69911764705882,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,1
740,741,1,1,1,29.69911764705882,0,0,30.0,0,0,0,1,0,0,0,0,0,0,1
741,742,0,1,1,36.0,1,0,78.85,0,0,1,0,0,0,0,0,0,0,1
742,743,1,1,0,21.0,2,2,262.375,0,1,0,0,0,0,0,3,1,0,0
743,744,0,3,1,24.0,1,0,16.1,0,0,0,0,0,0,0,0,0,0,1
744,745,1,3,1,31.0,0,0,7.925,0,0,0,0,0,0,0,0,0,0,1
745,746,0,1,1,70.0,1,1,71.0,0,1,0,0,0,0,0,0,0,0,1
746,747,0,3,1,16.0,1,1,20.25,0,0,0,0,0,0,0,0,0,0,1
747,748,1,2,0,30.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
748,749,0,1,1,19.0,1,0,53.1,0,0,0,1,0,0,0,0,0,0,1
749,750,0,3,1,31.0,0,0,7.75,0,0,0,0,0,0,0,0,0,1,0
750,751,1,2,0,4.0,1,1,23.0,0,0,0,0,0,0,0,0,0,0,1
751,752,1,3,1,6.0,0,1,12.475,0,0,0,0,1,0,0,0,0,0,1
752,753,0,3,1,33.0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,1
753,754,0,3,1,23.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,1
754,755,1,2,0,48.0,1,2,65.0,0,0,0,0,0,0,0,0,0,0,1
755,756,1,2,1,0.67,1,1,14.5,0,0,0,0,0,0,0,0,0,0,1
756,757,0,3,1,28.0,0,0,7.7958,0,0,0,0,0,0,0,0,0,0,1
757,758,0,2,1,18.0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,1
758,759,0,3,1,34.0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,1
759,760,1,1,0,33.0,0,0,86.5,0,1,0,0,0,0,0,0,0,0,1
760,761,0,3,1,29.69911764705882,0,0,14.5,0,0,0,0,0,0,0,0,0,0,1
761,762,0,3,1,41.0,0,0,7.125,0,0,0,0,0,0,0,0,0,0,1
762,763,1,3,1,20.0,0,0,7.2292,0,0,0,0,0,0,0,0,1,0,0
763,764,1,1,0,36.0,1,2,120.0,0,1,0,0,0,0,0,1,0,0,1
764,765,0,3,1,16.0,0,0,7.775,0,0,0,0,0,0,0,0,0,0,1
765,766,1,1,0,51.0,1,0,77.9583,0,0,0,1,0,0,0,0,0,0,1
766,767,0,1,1,29.69911764705882,0,0,39.6,0,0,0,0,0,0,0,0,1,0,0
767,768,0,3,0,30.5,0,0,7.75,0,0,0,0,0,0,0,0,0,1,0
768,769,0,3,1,29.69911764705882,1,0,24.15,0,0,0,0,0,0,0,0,0,1,0
769,770,0,3,1,32.0,0,0,8.3625,0,0,0,0,0,0,0,0,0,0,1
770,771,0,3,1,24.0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,1
771,772,0,3,1,48.0,0,0,7.8542,0,0,0,0,0,0,0,0,0,0,1
772,773,0,2,0,57.0,0,0,10.5,0,0,0,0,1,0,0,0,0,0,1
773,774,0,3,1,29.69911764705882,0,0,7.225,0,0,0,0,0,0,0,0,1,0,0
774,775,1,2,0,54.0,1,3,23.0,0,0,0,0,0,0,0,0,0,0,1
775,776,0,3,1,18.0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,1
776,777,0,3,1,29.69911764705882,0,0,7.75,0,0,0,0,0,1,0,0,0,1,0
777,778,1,3,0,5.0,0,0,12.475,0,0,0,0,0,0,0,0,0,0,1
778,779,0,3,1,29.69911764705882,0,0,7.7375,0,0,0,0,0,0,0,0,0,1,0
779,780,1,1,0,43.0,0,1,211.3375,0,1,0,0,0,0,0,0,0,0,1
780,781,1,3,0,13.0,0,0,7.2292,0,0,0,0,0,0,0,0,1,0,0
781,782,1,1,0,17.0,1,0,57.0,0,1,0,0,0,0,0,0,0,0,1
782,783,0,1,1,29.0,0,0,30.0,0,0,0,1,0,0,0,0,0,0,1
783,784,0,3,1,29.69911764705882,1,2,23.45,0,0,0,0,0,0,0,0,0,0,1
784,785,0,3,1,25.0,0,0,7.05,0,0,0,0,0,0,0,0,0,0,1
785,786,0,3,1,25.0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,1
786,787,1,3,0,18.0,0,0,7.4958,0,0,0,0,0,0,0,0,0,0,1
787,788,0,3,1,8.0,4,1,29.125,0,0,0,0,0,0,0,0,0,1,0
788,789,1,3,1,1.0,1,2,20.575,0,0,0,0,0,0,0,0,0,0,1
789,790,0,1,1,46.0,0,0,79.2,0,1,0,0,0,0,0,1,1,0,0
790,791,0,3,1,29.69911764705882,0,0,7.75,0,0,0,0,0,0,0,0,0,1,0
791,792,0,2,1,16.0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1
792,793,0,3,0,29.69911764705882,8,2,69.55,0,0,0,0,0,0,0,0,0,0,1
793,794,0,1,1,29.69911764705882,0,0,30.6958,0,0,0,0,0,0,0,0,1,0,0
794,795,0,3,1,25.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,1
795,796,0,2,1,39.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
796,797,1,1,0,49.0,0,0,25.9292,0,0,0,1,0,0,0,0,0,0,1
797,798,1,3,0,31.0,0,0,8.6833,0,0,0,0,0,0,0,0,0,0,1
798,799,0,3,1,30.0,0,0,7.2292,0,0,0,0,0,0,0,0,1,0,0
799,800,0,3,0,30.0,1,1,24.15,0,0,0,0,0,0,0,0,0,0,1
800,801,0,2,1,34.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
801,802,1,2,0,31.0,1,1,26.25,0,0,0,0,0,0,0,0,0,0,1
802,803,1,1,1,11.0,1,2,120.0,0,1,0,0,0,0,0,1,0,0,1
803,804,1,3,1,0.42,0,1,8.5167,0,0,0,0,0,0,0,0,1,0,0
804,805,1,3,1,27.0,0,0,6.975,0,0,0,0,0,0,0,0,0,0,1
805,806,0,3,1,31.0,0,0,7.775,0,0,0,0,0,0,0,0,0,0,1
806,807,0,1,1,39.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
807,808,0,3,0,18.0,0,0,7.775,0,0,0,0,0,0,0,0,0,0,1
808,809,0,2,1,39.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
809,810,1,1,0,33.0,1,0,53.1,0,0,0,0,1,0,0,0,0,0,1
810,811,0,3,1,26.0,0,0,7.8875,0,0,0,0,0,0,0,0,0,0,1
811,812,0,3,1,39.0,0,0,24.15,0,0,0,0,0,0,0,0,0,0,1
812,813,0,2,1,35.0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,1
813,814,0,3,0,6.0,4,2,31.275,0,0,0,0,0,0,0,0,0,0,1
814,815,0,3,1,30.5,0,0,8.05,0,0,0,0,0,0,0,0,0,0,1
815,816,0,1,1,29.69911764705882,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1
816,817,0,3,0,23.0,0,0,7.925,0,0,0,0,0,0,0,0,0,0,1
817,818,0,2,1,31.0,1,1,37.0042,0,0,0,0,0,0,0,0,1,0,0
818,819,0,3,1,43.0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,1
819,820,0,3,1,10.0,3,2,27.9,0,0,0,0,0,0,0,0,0,0,1
820,821,1,1,0,52.0,1,1,93.5,0,1,0,0,0,0,0,0,0,0,1
821,822,1,3,1,27.0,0,0,8.6625,0,0,0,0,0,0,0,0,0,0,1
822,823,0,1,1,38.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
823,824,1,3,0,27.0,0,1,12.475,0,0,0,0,1,0,0,0,0,0,1
824,825,0,3,1,2.0,4,1,39.6875,0,0,0,0,0,0,0,0,0,0,1
825,826,0,3,1,29.69911764705882,0,0,6.95,0,0,0,0,0,0,0,0,0,1,0
826,827,0,3,1,29.69911764705882,0,0,56.4958,0,0,0,0,0,0,0,0,0,0,1
827,828,1,2,1,1.0,0,2,37.0042,0,0,0,0,0,0,0,0,1,0,0
828,829,1,3,1,29.69911764705882,0,0,7.75,0,0,0,0,0,0,0,0,0,1,0
829,830,1,1,0,62.0,0,0,80.0,0,1,0,0,0,0,0,0,0,0,0
830,831,1,3,0,15.0,1,0,14.4542,0,0,0,0,0,0,0,0,1,0,0
831,832,1,2,1,0.83,1,1,18.75,0,0,0,0,0,0,0,0,0,0,1
832,833,0,3,1,29.69911764705882,0,0,7.2292,0,0,0,0,0,0,0,0,1,0,0
833,834,0,3,1,23.0,0,0,7.8542,0,0,0,0,0,0,0,0,0,0,1
834,835,0,3,1,18.0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,1
835,836,1,1,0,39.0,1,1,83.1583,0,0,0,0,1,0,0,0,1,0,0
836,837,0,3,1,21.0,0,0,8.6625,0,0,0,0,0,0,0,0,0,0,1
837,838,0,3,1,29.69911764705882,0,0,8.05,0,0,0,0,0,0,0,0,0,0,1
838,839,1,3,1,32.0,0,0,56.4958,0,0,0,0,0,0,0,0,0,0,1
839,840,1,1,1,29.69911764705882,0,0,29.7,0,0,1,0,0,0,0,0,1,0,0
840,841,0,3,1,20.0,0,0,7.925,0,0,0,0,0,0,0,0,0,0,1
841,842,0,2,1,16.0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,1
842,843,1,1,0,30.0,0,0,31.0,0,0,0,0,0,0,0,0,1,0,0
843,844,0,3,1,34.5,0,0,6.4375,0,0,0,0,0,0,0,0,1,0,0
844,845,0,3,1,17.0,0,0,8.6625,0,0,0,0,0,0,0,0,0,0,1
845,846,0,3,1,42.0,0,0,7.55,0,0,0,0,0,0,0,0,0,0,1
846,847,0,3,1,29.69911764705882,8,2,69.55,0,0,0,0,0,0,0,0,0,0,1
847,848,0,3,1,35.0,0,0,7.8958,0,0,0,0,0,0,0,0,1,0,0
848,849,0,2,1,28.0,0,1,33.0,0,0,0,0,0,0,0,0,0,0,1
849,850,1,1,0,29.69911764705882,1,0,89.1042,0,0,1,0,0,0,0,0,1,0,0
850,851,0,3,1,4.0,4,2,31.275,0,0,0,0,0,0,0,0,0,0,1
851,852,0,3,1,74.0,0,0,7.775,0,0,0,0,0,0,0,0,0,0,1
852,853,0,3,0,9.0,1,1,15.2458,0,0,0,0,0,0,0,0,1,0,0
853,854,1,1,0,16.0,0,1,39.4,0,0,0,1,0,0,0,0,0,0,1
854,855,0,2,0,44.0,1,0,26.0,0,0,0,0,0,0,0,0,0,0,1
855,856,1,3,0,18.0,0,1,9.35,0,0,0,0,0,0,0,0,0,0,1
856,857,1,1,0,45.0,1,1,164.8667,0,0,0,0,0,0,0,0,0,0,1
857,858,1,1,1,51.0,0,0,26.55,0,0,0,0,1,0,0,0,0,0,1
858,859,1,3,0,24.0,0,3,19.2583,0,0,0,0,0,0,0,0,1,0,0
859,860,0,3,1,29.69911764705882,0,0,7.2292,0,0,0,0,0,0,0,0,1,0,0
860,861,0,3,1,41.0,2,0,14.1083,0,0,0,0,0,0,0,0,0,0,1
861,862,0,2,1,21.0,1,0,11.5,0,0,0,0,0,0,0,0,0,0,1
862,863,1,1,0,48.0,0,0,25.9292,0,0,0,1,0,0,0,0,0,0,1
863,864,0,3,0,29.69911764705882,8,2,69.55,0,0,0,0,0,0,0,0,0,0,1
864,865,0,2,1,24.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
865,866,1,2,0,42.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
866,867,1,2,0,27.0,1,0,13.8583,0,0,0,0,0,0,0,0,1,0,0
867,868,0,1,1,31.0,0,0,50.4958,1,0,0,0,0,0,0,0,0,0,1
868,869,0,3,1,29.69911764705882,0,0,9.5,0,0,0,0,0,0,0,0,0,0,1
869,870,1,3,1,4.0,1,1,11.1333,0,0,0,0,0,0,0,0,0,0,1
870,871,0,3,1,26.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,1
871,872,1,1,0,47.0,1,1,52.5542,0,0,0,1,0,0,0,0,0,0,1
872,873,0,1,1,33.0,0,0,5.0,0,1,0,0,0,0,0,2,0,0,1
873,874,0,3,1,47.0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,1
874,875,1,2,0,28.0,1,0,24.0,0,0,0,0,0,0,0,0,1,0,0
875,876,1,3,0,15.0,0,0,7.225,0,0,0,0,0,0,0,0,1,0,0
876,877,0,3,1,20.0,0,0,9.8458,0,0,0,0,0,0,0,0,0,0,1
877,878,0,3,1,19.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,1
878,879,0,3,1,29.69911764705882,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,1
879,880,1,1,0,56.0,0,1,83.1583,0,0,1,0,0,0,0,0,1,0,0
880,881,1,2,0,25.0,0,1,26.0,0,0,0,0,0,0,0,0,0,0,1
881,882,0,3,1,33.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,1
882,883,0,3,0,22.0,0,0,10.5167,0,0,0,0,0,0,0,0,0,0,1
883,884,0,2,1,28.0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,1
884,885,0,3,1,25.0,0,0,7.05,0,0,0,0,0,0,0,0,0,0,1
885,886,0,3,0,39.0,0,5,29.125,0,0,0,0,0,0,0,0,0,1,0
886,887,0,2,1,27.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1
887,888,1,1,0,19.0,0,0,30.0,0,1,0,0,0,0,0,0,0,0,1
888,889,0,3,0,29.69911764705882,1,2,23.45,0,0,0,0,0,0,0,0,0,0,1
889,890,1,1,1,26.0,0,0,30.0,0,0,1,0,0,0,0,0,1,0,0
890,891,0,3,1,32.0,0,0,7.75,0,0,0,0,0,0,0,0,0,1,0
